"Model","RMSE_Train","RMSE_Test","R2_Train","R2_Test","Species"
"Consumption Model",0.102169252701118,0.113218432148323,0.998577083485812,0.998219114748303,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",50183.1116737071,66333.9308864985,0.999311525534191,0.998625706847241,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0471893558070032,0.0343065432923814,0.996905609203051,0.998439798879274,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",164302.181279662,155346.199494706,0.987166366038154,0.988970669958988,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0239194354457591,0.0364355245478667,0.999159180110072,0.998029390578529,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",162897.249015133,113960.808798538,0.98746485393398,0.993497570851358,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.04469718944821,0.0500066539441066,0.997324810567419,0.996376724122309,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",127781.366384197,202994.75720444,0.991038878290442,0.988463604048404,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0218394140905991,0.0317765157000528,0.999305068532318,0.99849885818344,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",165048.889994175,137818.876757717,0.986357812361845,0.992445553885442,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0218394140905991,0.0317765157000528,0.999305068532318,0.99849885818344,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",188342.221942985,151098.176190842,0.98272058625979,0.991242190302848,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0218394140905991,0.0317765157000528,0.999305068532318,0.99849885818344,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",158471.534963926,130824.575451896,0.988024996936867,0.992436714301198,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0217673786722404,0.0326755164574735,0.999315574622018,0.998417480249274,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",184497.289520386,139906.788903299,0.98672328380234,0.986506529644412,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0217673786722404,0.0326755164574735,0.999315574622018,0.998417480249274,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",184497.289520386,139906.788903299,0.98672328380234,0.986506529644412,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",284469.768416181,582417.539668355,0.966354780294495,0.685531664133446,"Flounder_Atlantic_Witch__Gray_Sole_"
"Consumption Model",0.0937407749604898,0.12296332634578,0.998866862776573,0.997458043170156,"Flounder_Atlantic_Witch__Gray_Sole_"
"Exports Model",72067.4270289787,30006.6706442858,0.998491541995102,0.999763172020996,"Flounder_Atlantic_Witch__Gray_Sole_"
"Market Value Model",0.0217673786722404,0.0326755164574735,0.999315574622018,0.998417480249274,"Flounder_Atlantic_Witch__Gray_Sole_"
"Blue Economy Model",200727.136912819,165363.787673669,0.984618456857101,0.981104977371473,"Flounder_Atlantic_Witch__Gray_Sole_"
"Landings Model",162875.595930872,276734.871875375,0.932896746509293,0.630064023015447,"Flounder_Winter"
"Consumption Model",0.145328326584149,0.185026723821748,0.997750627789735,0.996349113044474,"Flounder_Winter"
"Exports Model",106669.27062258,53089.29697982,0.99592064872677,0.999207395787766,"Flounder_Winter"
"Landings Model",162875.595930872,276734.871875375,0.932896746509293,0.630064023015447,"Flounder_Winter"
"Consumption Model",0.145328326584149,0.185026723821748,0.997750627789735,0.996349113044474,"Flounder_Winter"
"Exports Model",106669.27062258,53089.29697982,0.99592064872677,0.999207395787766,"Flounder_Winter"
"Market Value Model",0.0208666955600608,0.0303288049019077,0.99886736540093,0.997644282385131,"Flounder_Winter"
"Landings Model",162875.595930872,276734.871875375,0.932896746509293,0.630064023015447,"Flounder_Winter"
"Consumption Model",0.145328326584149,0.185026723821748,0.997750627789735,0.996349113044474,"Flounder_Winter"
"Exports Model",106669.27062258,53089.29697982,0.99592064872677,0.999207395787766,"Flounder_Winter"
"Market Value Model",0.0208666955600608,0.0303288049019077,0.99886736540093,0.997644282385131,"Flounder_Winter"
"Landings Model",162875.595930872,276734.871875375,0.932896746509293,0.630064023015447,"Flounder_Winter"
"Consumption Model",0.145328326584149,0.185026723821748,0.997750627789735,0.996349113044474,"Flounder_Winter"
"Exports Model",106669.27062258,53089.29697982,0.99592064872677,0.999207395787766,"Flounder_Winter"
"Market Value Model",0.0208666955600608,0.0303288049019077,0.99886736540093,0.997644282385131,"Flounder_Winter"
"Blue Economy Model",30180.5480219875,25003.8147900283,0.977640435072275,0.9862100007683,"Flounder_Winter"
"Landings Model",162875.595930872,276734.871875375,0.932896746509293,0.630064023015447,"Flounder_Winter"
"Consumption Model",0.145328326584149,0.185026723821748,0.997750627789735,0.996349113044474,"Flounder_Winter"
"Exports Model",106669.27062258,53089.29697982,0.99592064872677,0.999207395787766,"Flounder_Winter"
"Market Value Model",0.0208666955600608,0.0303288049019077,0.99886736540093,0.997644282385131,"Flounder_Winter"
"Blue Economy Model",28389.3828433296,14929.698649574,0.981982229030309,0.99428843335937,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",107129.142270992,47920.718547539,0.995913796910642,0.999297695794098,"Flounder_Winter"
"Market Value Model",0.0182206377903915,0.036960354392777,0.999138629132277,0.996469777167117,"Flounder_Winter"
"Blue Economy Model",28561.1562636989,15345.5875874931,0.982431956814736,0.993545275398656,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",107129.142270992,47920.718547539,0.995913796910642,0.999297695794098,"Flounder_Winter"
"Market Value Model",0.0182206377903915,0.036960354392777,0.999138629132277,0.996469777167117,"Flounder_Winter"
"Blue Economy Model",36510.6415697253,26410.4739930266,0.973480014756911,0.986574815064691,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",77915.6803784374,56923.4143016328,0.99774126974851,0.999033812732715,"Flounder_Winter"
"Market Value Model",0.0175938082247351,0.0292081246269736,0.999142228835509,0.998147172450155,"Flounder_Winter"
"Blue Economy Model",27553.4234290409,21209.7542913614,0.985141105476541,0.979671389200682,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",77915.6803784374,56923.4143016328,0.99774126974851,0.999033812732715,"Flounder_Winter"
"Market Value Model",0.0194954734966924,0.0297312259441865,0.998953467307771,0.998104855628514,"Flounder_Winter"
"Blue Economy Model",23477.919395878,26771.8371113786,0.98495034214919,0.987245234396085,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",77915.6803784374,56923.4143016328,0.99774126974851,0.999033812732715,"Flounder_Winter"
"Market Value Model",0.020601802121119,0.0263803059045307,0.998836975605265,0.998495660448154,"Flounder_Winter"
"Blue Economy Model",23946.8904400459,24669.3004500749,0.985267916527572,0.996855414967248,"Flounder_Winter"
"Landings Model",173264.955823081,288005.518400156,0.921759585482495,0.636304827563525,"Flounder_Winter"
"Consumption Model",0.14659686570463,0.169685004367704,0.997731248197274,0.997274832969776,"Flounder_Winter"
"Exports Model",77915.6803784374,56923.4143016328,0.99774126974851,0.999033812732715,"Flounder_Winter"
"Market Value Model",0.0431451738497907,0.043610960198435,0.995604222630523,0.99648171038754,"Flounder_Winter"
"Blue Economy Model",29431.1299723086,33580.333041135,0.981728029091843,0.977047932014183,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.0188875590445545,0.0365823409083495,0.999087178418581,0.996618392974411,"Flounder_Winter"
"Blue Economy Model",27918.1848792358,24914.2510732738,0.98085864348725,0.986694596553558,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.0346946591169701,0.0621834256910514,0.997374915689592,0.991662962267368,"Flounder_Winter"
"Blue Economy Model",30144.1060809601,18602.557073748,0.980540088186379,0.988709385163084,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.016316599601913,0.0317681491591525,0.999325634261152,0.997458107182997,"Flounder_Winter"
"Blue Economy Model",31878.5676037565,24895.0184667732,0.983729616732407,0.965345270180299,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.016316599601913,0.0317681491591525,0.999325634261152,0.997458107182997,"Flounder_Winter"
"Blue Economy Model",40414.4807300174,27129.0874008525,0.980766761865857,0.965315528864347,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.016316599601913,0.0317681491591525,0.999325634261152,0.997458107182997,"Flounder_Winter"
"Blue Economy Model",30147.1851587678,25377.359081517,0.987464731861725,0.95860445694101,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.0174196041786817,0.03177213479484,0.999247577987194,0.997483122507578,"Flounder_Winter"
"Blue Economy Model",34373.475798441,34447.9361274345,0.974809950285794,0.96475226254237,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.0174196041786817,0.03177213479484,0.999247577987194,0.997483122507578,"Flounder_Winter"
"Blue Economy Model",34373.475798441,34447.9361274345,0.974809950285794,0.96475226254237,"Flounder_Winter"
"Landings Model",184655.975009215,322644.380793106,0.903943053775888,0.548222482873812,"Flounder_Winter"
"Consumption Model",0.171466319780228,0.0904580177869429,0.996894221056433,0.999072547009194,"Flounder_Winter"
"Exports Model",75825.8845274514,89307.2919184398,0.997962687499952,0.997143674791104,"Flounder_Winter"
"Market Value Model",0.0174196041786817,0.03177213479484,0.999247577987194,0.997483122507578,"Flounder_Winter"
"Blue Economy Model",40806.1599662675,39064.8032920763,0.967598300503821,0.952082377711464,"Flounder_Winter"
"Landings Model",514399.212881616,237383.734674435,0.864467068600181,0.814245994622817,"Flounder_Yellowtail"
"Consumption Model",0.154299274818459,0.090470288077733,0.997275495848899,0.999163260815007,"Flounder_Yellowtail"
"Exports Model",95658.8125319435,66462.5943392644,0.996766237792229,0.998892139303368,"Flounder_Yellowtail"
"Landings Model",514399.212881616,237383.734674435,0.864467068600181,0.814245994622817,"Flounder_Yellowtail"
"Consumption Model",0.154299274818459,0.090470288077733,0.997275495848899,0.999163260815007,"Flounder_Yellowtail"
"Exports Model",95658.8125319435,66462.5943392644,0.996766237792229,0.998892139303368,"Flounder_Yellowtail"
"Market Value Model",0.0256551111328629,0.0337263882241556,0.997439111043736,0.994586731581683,"Flounder_Yellowtail"
"Landings Model",514399.212881616,237383.734674435,0.864467068600181,0.814245994622817,"Flounder_Yellowtail"
"Consumption Model",0.154299274818459,0.090470288077733,0.997275495848899,0.999163260815007,"Flounder_Yellowtail"
"Exports Model",95658.8125319435,66462.5943392644,0.996766237792229,0.998892139303368,"Flounder_Yellowtail"
